real_inputs,given_candidate,target,predicted,top_candidates,eval_time_sec
"[10.0, 20.0, 15.0, 0.2]",[ 8.46374467 10.58222748 17.79383673  0.24837675],239.45,234.61557,"[array([ 8.46374467, 10.58222748, 17.79383673,  0.24837675]), array([ 8.46374467, 10.58222748, 17.79383673,  0.24837675]), array([ 8.46374467, 10.58222748, 17.79383673,  0.24837675]), array([ 8.38375325, 10.81556345, 17.58539927,  0.23276921]), array([ 8.76311164, 10.83775093, 17.65304137,  0.2       ])]",0.16417908668518066
"[10.0, 20.0, 15.0, 0.4]",[ 9.93431479 18.96239137 18.01757682  0.4       ],251.58,250.95134,"[array([ 9.93431479, 18.96239137, 18.01757682,  0.4       ]), array([ 9.96691737, 18.72164178, 17.40701983,  0.4       ]), array([ 9.70413084, 18.7733862 , 17.41908819,  0.4       ]), array([ 9.51028476, 18.42943648, 17.4128483 ,  0.4       ]), array([ 9.28845536, 18.18476737, 17.32479852,  0.4       ])]",0.0531010627746582
"[10.0, 20.0, 20.0, 0.3]",[10.16222815 18.88566531 17.45806509  0.39783836],273.05,269.35446,"[array([10.16222815, 18.88566531, 17.45806509,  0.39783836]), array([10.1941532 , 18.52595717, 17.29929444,  0.30289914]), array([10.1941532 , 18.52595717, 17.29929444,  0.30289914]), array([10.1941532 , 18.52595717, 17.29929444,  0.30289914]), array([10.1941532 , 18.52595717, 17.29929444,  0.30289914])]",0.026665449142456055
"[12.0, 10.0, 15.0, 0.3]",[11.06114999 12.84209617 24.86542696  0.4       ],295.6,272.1711,"[array([11.06114999, 12.84209617, 24.86542696,  0.4       ]), array([11.06114999, 12.84209617, 24.86542696,  0.4       ]), array([11.06114999, 12.84209617, 24.86542696,  0.4       ]), array([11.06114999, 12.84209617, 24.86542696,  0.4       ]), array([11.06114999, 12.84209617, 24.86542696,  0.4       ])]",0.11857151985168457
"[12.0, 15.0, 20.0, 0.3]",[11.13237389 19.77042501 16.14425738  0.4       ],310.06,280.67328,"[array([11.13237389, 19.77042501, 16.14425738,  0.4       ]), array([11.28190537, 19.66517493, 15.94751916,  0.4       ]), array([11.14361933, 19.34309798, 15.75124081,  0.4       ]), array([11.13145102, 19.51545425, 15.98272907,  0.4       ]), array([11.13145102, 19.51545425, 15.98272907,  0.4       ])]",0.5058159828186035
"[12.0, 15.0, 20.0, 0.4]",[10.92191468 12.46689838 16.83904511  0.4       ],312.15,286.77966,"[array([10.92191468, 12.46689838, 16.83904511,  0.4       ]), array([10.92191468, 12.46689838, 16.83904511,  0.4       ]), array([10.92191468, 12.46689838, 16.83904511,  0.4       ]), array([10.92191468, 12.46689838, 16.83904511,  0.4       ]), array([10.92191468, 12.46689838, 16.83904511,  0.4       ])]",0.21725845336914062
"[12.0, 15.0, 25.0, 0.3]",[10.4934037  20.         20.92487384  0.37787388],282.04,281.38058,"[array([10.4934037 , 20.        , 20.92487384,  0.37787388]), array([10.18706681, 19.45899245, 19.9903961 ,  0.4       ]), array([10.18706681, 19.45899245, 19.9903961 ,  0.4       ]), array([10.64677087, 20.        , 20.94899753,  0.2       ]), array([10.64677087, 20.        , 20.94899753,  0.2       ])]",0.7094547748565674
"[12.0, 20.0, 15.0, 0.2]",[ 9.26214015 15.83837522 23.93804984  0.3777433 ],259.63,246.72269,"[array([ 9.26214015, 15.83837522, 23.93804984,  0.3777433 ]), array([ 9.26214015, 15.83837522, 23.93804984,  0.3777433 ]), array([ 9.73094649, 16.39459362, 23.35909243,  0.3972053 ]), array([ 9.64632861, 16.51320417, 23.22828592,  0.37929893]), array([ 9.64632861, 16.51320417, 23.22828592,  0.37929893])]",0.7148542404174805
"[10.0, 12.5, 22.5, 0.3]",[ 8.         19.43374361 19.15085613  0.4       ],263.7,244.67065,"[array([ 8.        , 19.43374361, 19.15085613,  0.4       ]), array([ 8.        , 19.46341817, 19.32486351,  0.4       ]), array([ 8.        , 19.46341817, 19.32486351,  0.4       ]), array([ 8.        , 19.46341817, 19.32486351,  0.4       ]), array([ 8.        , 19.46341817, 19.32486351,  0.4       ])]",0.5300252437591553
"[8.0, 10.0, 20.0, 0.2]",[11.3316291  15.10154387 21.1587763   0.23062565],236.84,279.16208,"[array([11.3316291 , 15.10154387, 21.1587763 ,  0.23062565]), array([11.3316291 , 15.10154387, 21.1587763 ,  0.23062565]), array([11.3316291 , 15.10154387, 21.1587763 ,  0.23062565]), array([11.36897583, 15.60819727, 21.1661665 ,  0.2       ]), array([11.38627495, 15.77430738, 21.11402554,  0.2       ])]",0.07353448867797852
"[8.0, 10.0, 25.0, 0.2]",[ 8.74491466 13.09636071 19.39037994  0.23715982],196.05,229.5457,"[array([ 8.74491466, 13.09636071, 19.39037994,  0.23715982]), array([ 8.71837986, 13.0235813 , 19.38390255,  0.2       ]), array([ 8.73572658, 12.9249117 , 19.13790503,  0.2       ]), array([ 8.73572658, 12.9249117 , 19.13790503,  0.2       ]), array([ 8.89000914, 12.85306531, 19.5018262 ,  0.2       ])]",0.04716134071350098
"[8.0, 10.0, 25.0, 0.3]",[11.20337701 16.66299276 21.57188282  0.2787339 ],201.38,275.23837,"[array([11.20337701, 16.66299276, 21.57188282,  0.2787339 ]), array([11.20337701, 16.66299276, 21.57188282,  0.2787339 ]), array([11.1740631 , 16.50319438, 21.3665334 ,  0.27481852]), array([11.1740631 , 16.50319438, 21.3665334 ,  0.27481852]), array([11.24803522, 16.4529216 , 21.2275616 ,  0.29882953])]",0.0236814022064209
"[8.0, 10.0, 25.0, 0.4]",[ 8.78353311 18.08104399 16.47660862  0.2       ],215.0,219.08197,"[array([ 8.78353311, 18.08104399, 16.47660862,  0.2       ]), array([ 8.83924255, 17.95383315, 16.57459432,  0.2       ]), array([ 8.85927771, 17.98652247, 16.6202893 ,  0.2       ]), array([ 8.85927771, 17.98652247, 16.6202893 ,  0.2       ]), array([ 8.36884798, 17.76189462, 17.06974555,  0.2       ])]",0.022168874740600586
"[8.0, 15.0, 20.0, 0.3]",[10.7829336  18.02894199 15.76855433  0.2       ],228.56,255.40735,"[array([10.7829336 , 18.02894199, 15.76855433,  0.2       ]), array([11.08951199, 17.95513718, 15.82916391,  0.2       ]), array([11.08951199, 17.95513718, 15.82916391,  0.2       ]), array([10.79952697, 17.78128774, 15.87282444,  0.2       ]), array([10.79952697, 17.78128774, 15.87282444,  0.2       ])]",0.021114349365234375
"[8.0, 15.0, 25.0, 0.4]",[ 9.6172416  19.88034435 25.          0.2       ],213.66,220.91147,"[array([ 9.6172416 , 19.88034435, 25.        ,  0.2       ]), array([ 9.6172416 , 19.88034435, 25.        ,  0.2       ]), array([ 9.57604853, 19.78054639, 25.        ,  0.2       ]), array([ 9.642573  , 19.62158977, 25.        ,  0.2       ]), array([ 9.642573  , 19.62158977, 25.        ,  0.2       ])]",0.029752731323242188
"[8.0, 20.0, 15.0, 0.3]",[11.31575999 12.27997499 22.72668693  0.2       ],197.73,251.4642,"[array([11.31575999, 12.27997499, 22.72668693,  0.2       ]), array([11.31575999, 12.27997499, 22.72668693,  0.2       ]), array([11.31575999, 12.27997499, 22.72668693,  0.2       ]), array([11.48805335, 12.44067562, 22.85918127,  0.2       ]), array([11.32436962, 12.76207701, 22.57440064,  0.2       ])]",0.03278350830078125
"[8.0, 20.0, 25.0, 0.2]",[ 8.88716047 18.80175426 25.          0.2       ],205.25,205.81686,"[array([ 8.88716047, 18.80175426, 25.        ,  0.2       ]), array([ 8.88716047, 18.80175426, 25.        ,  0.2       ]), array([ 8.88716047, 18.80175426, 25.        ,  0.2       ]), array([ 8.88716047, 18.80175426, 25.        ,  0.2       ]), array([ 8.88716047, 18.80175426, 25.        ,  0.2       ])]",0.1510326862335205
