real_inputs,given_candidate,target,predicted,top_candidates,eval_time_sec
"[8.0, 10.0, 20.0, 0.2]",[ 8.49001894 17.51256868 19.01695059  0.34447319],236.84,234.91101,"[array([ 8.49001894, 17.51256868, 19.01695059,  0.34447319]), array([ 8.        , 19.49894947, 18.6616903 ,  0.34254463]), array([ 8.0901233 , 17.99076733, 16.28167307,  0.33524358]), array([ 8.        , 14.03515826, 15.        ,  0.2966699 ]), array([ 9.45713518, 15.11312706, 16.12360942,  0.32962836])]",5.09466552734375
"[8.0, 10.0, 25.0, 0.2]",[ 8.  10.  25.   0.2],196.05,210.56598,"[array([ 8. , 10. , 25. ,  0.2]), array([ 8.        , 17.19014072, 19.77478618,  0.2       ]), array([ 8.24750251, 18.91659363, 20.81716574,  0.2       ]), array([ 8.77370092, 15.32137059, 20.22665881,  0.22040926]), array([ 8.        , 15.78584734, 21.31792664,  0.2       ])]",6.592798471450806
"[8.0, 10.0, 25.0, 0.3]",[ 8.  10.  25.   0.2],201.38,210.56598,"[array([ 8. , 10. , 25. ,  0.2]), array([ 8.18419438, 18.2705968 , 17.09181498,  0.24525074]), array([ 8.38109925, 20.        , 25.        ,  0.2       ]), array([ 8.66722563, 14.1346357 , 24.12212773,  0.21833761]), array([ 8.43219517, 17.15135546, 24.76784735,  0.26209771])]",5.558404445648193
"[8.0, 10.0, 25.0, 0.4]",[ 8.65687391 17.50532342 19.18404789  0.20128058],215.0,219.08197,"[array([ 8.65687391, 17.50532342, 19.18404789,  0.20128058]), array([ 8.        , 16.92613352, 18.50206941,  0.2       ]), array([ 8.6124467 , 16.5764309 , 15.91289962,  0.23964297]), array([ 8.        , 16.22241195, 15.24063726,  0.2       ]), array([ 8.        , 16.43215527, 22.50898717,  0.2       ])]",5.979083061218262
"[8.0, 15.0, 20.0, 0.3]",[ 8.7052583  10.6591547  22.01588033  0.21169371],228.56,227.65758,"[array([ 8.7052583 , 10.6591547 , 22.01588033,  0.21169371]), array([ 8.        , 10.        , 20.42851752,  0.2       ]), array([ 8.        , 13.80313301, 18.89933889,  0.2       ]), array([ 8.        , 10.76774966, 22.70770877,  0.20874004]), array([ 8.        , 17.70298569, 21.53618367,  0.2       ])]",6.236811876296997
"[8.0, 15.0, 25.0, 0.4]",[ 8.  10.  25.   0.2],213.66,210.56598,"[array([ 8. , 10. , 25. ,  0.2]), array([ 8.19413323, 19.17475618, 17.90419673,  0.20194968]), array([ 8.842399  , 18.93002043, 17.33205607,  0.22047979]), array([ 8.78081265, 17.74503291, 21.22861215,  0.23795997]), array([ 8.        , 16.77183127, 21.35542599,  0.24104493])]",5.725697040557861
"[8.0, 20.0, 15.0, 0.3]",[ 8.  10.  25.   0.2],197.73,210.56598,"[array([ 8. , 10. , 25. ,  0.2]), array([ 8.29823398, 15.82387106, 24.98550873,  0.34036808]), array([ 9.80750769, 15.47951592, 18.90795303,  0.22239403]), array([ 8.        , 19.12113298, 25.        ,  0.4       ]), array([ 8.47913349, 11.65393964, 21.99201071,  0.29011765])]",5.2385969161987305
"[8.0, 20.0, 25.0, 0.2]",[ 8.94576622 16.43999312 23.01703423  0.23513896],205.25,220.4544,"[array([ 8.94576622, 16.43999312, 23.01703423,  0.23513896]), array([ 8.        , 16.49726108, 22.77280032,  0.2       ]), array([ 8.28447495, 17.60681048, 22.96456419,  0.28497609]), array([ 8.57965481, 16.20499261, 17.69535133,  0.25807635]), array([ 8.        , 14.85112305, 17.46505075,  0.2       ])]",4.596707820892334
"[8.0, 20.0, 25.0, 0.3]",[ 8.1581     15.80063029 17.03811474  0.23588072],215.7,219.08197,"[array([ 8.1581    , 15.80063029, 17.03811474,  0.23588072]), array([ 8.        , 15.3501411 , 17.5900182 ,  0.21898701]), array([ 8.85665387, 15.52043572, 15.47450604,  0.21194673]), array([ 8.        , 15.60650846, 23.51162377,  0.2       ]), array([ 8.79874437, 15.99239338, 23.58354838,  0.28765113])]",4.252910852432251
"[10.0, 10.0, 15.0, 0.2]",[11.22122017 15.92733332 17.47676475  0.30259404],269.91,269.4368,"[array([11.22122017, 15.92733332, 17.47676475,  0.30259404]), array([10.67719903, 17.94898815, 17.35560417,  0.34800872]), array([11.92651022, 16.18139621, 15.91888305,  0.39956822]), array([10.83743409, 14.70556031, 24.26761266,  0.33613761]), array([11.32519645, 13.70099297, 22.21618988,  0.3535234 ])]",13.428875207901001
"[10.0, 10.0, 25.0, 0.3]",[ 9.18422234 14.2920733  21.33935213  0.25423063],239.28,239.597,"[array([ 9.18422234, 14.2920733 , 21.33935213,  0.25423063]), array([ 9.18425562, 10.        , 17.8646679 ,  0.2       ]), array([ 9.39506166, 17.7481606 , 24.81047611,  0.28906808]), array([ 9.95837853, 18.32078929, 19.70759331,  0.28452124]), array([ 9.73274154, 18.8537723 , 19.79222612,  0.2863288 ])]",4.9785003662109375
"[10.0, 15.0, 15.0, 0.2]",[11.21810306 10.66673142 21.05790939  0.28339052],263.67,264.0079,"[array([11.21810306, 10.66673142, 21.05790939,  0.28339052]), array([10.40673901, 13.60181459, 24.03550554,  0.38925433]), array([10.9562851 , 10.22403283, 20.91818018,  0.24637066]), array([10.18043738, 10.79064052, 24.90568729,  0.27483743]), array([11.24589335, 10.88537066, 19.14488537,  0.31993483])]",6.763425827026367
"[10.0, 15.0, 15.0, 0.4]",[11.64083615 18.32889079 22.56442735  0.32370893],277.71,277.78036,"[array([11.64083615, 18.32889079, 22.56442735,  0.32370893]), array([11.5733227 , 19.0568036 , 23.11035102,  0.32082949]), array([11.03144241, 15.56411159, 20.70699723,  0.21705549]), array([10.8940282 , 16.9560929 , 22.27822336,  0.2       ]), array([12.        , 10.        , 17.99596962,  0.2       ])]",7.577375173568726
"[12.0, 10.0, 25.0, 0.4]",[ 8.         13.87993546 20.84702939  0.4       ],247.13,248.5498,"[array([ 8.        , 13.87993546, 20.84702939,  0.4       ]), array([ 8.81900528, 14.91829309, 20.64231849,  0.4       ]), array([ 8.        , 13.00081224, 23.59476267,  0.4       ]), array([ 8.        , 12.96959105, 22.88253854,  0.4       ]), array([ 9.06316494, 10.94582192, 22.10342644,  0.3115101 ])]",12.22935438156128
"[12.0, 20.0, 20.0, 0.2]",[12.         10.         18.12010305  0.4       ],307.42,295.58795,"[array([12.        , 10.        , 18.12010305,  0.4       ]), array([12.        , 10.62952632, 16.91429722,  0.38973486]), array([11.59444419, 18.92965082, 21.27109462,  0.35314615]), array([11.59523614, 18.50263752, 22.17724551,  0.3298396 ]), array([10.79195621, 19.31666722, 15.        ,  0.4       ])]",5.285338878631592
"[12.0, 20.0, 25.0, 0.2]",[12.         13.3252711  21.83487252  0.4       ],321.78,300.8788,"[array([12.        , 13.3252711 , 21.83487252,  0.4       ]), array([12.        , 10.88370391, 17.98344613,  0.4       ]), array([12.        , 11.35610604, 19.36126873,  0.4       ]), array([11.41296249, 18.47404306, 21.52949164,  0.29706276]), array([12.        , 10.        , 21.76591464,  0.2       ])]",5.637942790985107
"[10.0, 20.0, 15.0, 0.25]",[ 8.27662913 18.79578579 17.07218582  0.30746641],235.04,234.91101,"[array([ 8.27662913, 18.79578579, 17.07218582,  0.30746641]), array([ 8.        , 18.43770794, 17.38479511,  0.31674422]), array([ 8.57598466, 14.42411811, 22.02687157,  0.38218968]), array([ 9.627422  , 13.82046041, 22.60272729,  0.2       ]), array([ 8.        , 14.64744486, 15.        ,  0.2       ])]",7.714237451553345
"[10.0, 12.5, 15.0, 0.25]",[10.74889398 12.67504644 15.31452132  0.26451362],258.26,258.17392,"[array([10.74889398, 12.67504644, 15.31452132,  0.26451362]), array([11.99854689, 14.02370328, 15.        ,  0.27214257]), array([10.95624955, 16.43362635, 19.3696159 ,  0.27075559]), array([11.60551682, 17.87037523, 16.51235494,  0.29493612]), array([10.6479556 , 12.66330283, 23.18976697,  0.28875495])]",7.207548379898071
"[9.0, 12.5, 22.5, 0.3]",[ 8.28002662 12.60081352 19.09790538  0.2722271 ],235.75,234.29747,"[array([ 8.28002662, 12.60081352, 19.09790538,  0.2722271 ]), array([ 8.60521748, 13.4920694 , 16.30654231,  0.30633583]), array([ 9.45014846, 10.89986297, 21.01658985,  0.2068197 ]), array([ 9.1170978 , 10.93040325, 20.55070598,  0.2       ]), array([ 9.65235191, 12.35290328, 17.83233433,  0.23009067])]",8.816721439361572
"[10.0, 10.0, 20.0, 0.4]",[11.36636316 19.99456809 25.          0.4       ],278.34,278.93167,"[array([11.36636316, 19.99456809, 25.        ,  0.4       ]), array([11.86242061, 17.90569806, 18.25927526,  0.4       ]), array([11.32644213, 17.89428326, 18.34752458,  0.4       ]), array([12. , 20. , 15. ,  0.4]), array([12.        , 10.        , 20.50910708,  0.4       ])]",8.014751195907593
"[10.0, 15.0, 20.0, 0.4]",[11.73933246 16.96629761 20.73863118  0.36824355],282.39,283.00415,"[array([11.73933246, 16.96629761, 20.73863118,  0.36824355]), array([11.48553634, 11.24702672, 16.04694988,  0.4       ]), array([11.1098966 , 11.4885042 , 16.27499604,  0.4       ]), array([12. , 20. , 15. ,  0.4]), array([12.        , 17.68091217, 23.47075968,  0.39875762])]",4.490084648132324
"[10.0, 15.0, 25.0, 0.3]",[11.25202328 12.03651533 15.52652727  0.4       ],278.22,283.80078,"[array([11.25202328, 12.03651533, 15.52652727,  0.4       ]), array([10.57871901, 12.01345961, 16.07680522,  0.4       ]), array([11.10153963, 11.81162763, 16.2974723 ,  0.32555786]), array([11.79336338, 10.31773771, 18.94442997,  0.34942372]), array([11.20442795, 19.05891025, 17.11206904,  0.32850362])]",6.430424928665161
"[10.0, 20.0, 15.0, 0.3]",[ 9.61784415 14.22208504 21.11295778  0.32558241],244.04,243.57935,"[array([ 9.61784415, 14.22208504, 21.11295778,  0.32558241]), array([ 9.67374013, 13.95374965, 21.27232949,  0.29784706]), array([ 9.98043266, 12.61850749, 16.37533144,  0.37403224]), array([ 9.58380785, 10.11087781, 17.91999973,  0.2       ]), array([ 9.99539896, 12.19413527, 15.        ,  0.2       ])]",16.017541646957397
"[10.0, 20.0, 20.0, 0.2]",[12.         11.18295687 18.1926101   0.4       ],285.67,285.66925,"[array([12.        , 11.18295687, 18.1926101 ,  0.4       ]), array([10.51959096, 16.18635328, 21.57789879,  0.34903747]), array([11.52714603, 19.94552403, 22.2892375 ,  0.33314462]), array([10.30695618, 15.98586387, 21.4482752 ,  0.34107362]), array([11.13795203, 15.7853387 , 22.19866338,  0.23670322])]",18.399434089660645
"[10.0, 20.0, 20.0, 0.4]",[11.02988374 11.8897467  17.54024233  0.4       ],280.62,283.80078,"[array([11.02988374, 11.8897467 , 17.54024233,  0.4       ]), array([11.38252533, 14.89688785, 20.71991566,  0.4       ]), array([10.70868914, 14.44155251, 21.09023817,  0.4       ]), array([11.35487615, 15.30984707, 21.87816965,  0.26298875]), array([10.75982105, 12.43847117, 18.32305075,  0.31787323])]",15.179520845413208
"[12.0, 10.0, 15.0, 0.2]",[12.         10.         18.92707198  0.4       ],286.23,285.66925,"[array([12.        , 10.        , 18.92707198,  0.4       ]), array([11.19792931, 16.59737301, 20.92313369,  0.37247749]), array([11.90294639, 18.93837059, 21.65571442,  0.36441116]), array([11.80909453, 17.44096024, 22.84089057,  0.4       ]), array([12.        , 17.63942706, 17.31499858,  0.4       ])]",8.336044788360596
"[12.0, 10.0, 15.0, 0.4]",[10.72210274 15.88571429 20.67395211  0.36850008],293.41,283.00415,"[array([10.72210274, 15.88571429, 20.67395211,  0.36850008]), array([10.97441539, 18.2611593 , 21.95675945,  0.3056865 ]), array([12.        , 20.        , 21.89295981,  0.2       ]), array([11.7534024 , 15.31205403, 15.        ,  0.4       ]), array([12.        , 15.83920119, 20.22271333,  0.4       ])]",13.533545017242432
"[12.0, 10.0, 20.0, 0.2]",[12.         15.76686125 15.          0.2       ],271.2,270.68524,"[array([12.        , 15.76686125, 15.        ,  0.2       ]), array([12.        , 17.2908619 , 19.95687743,  0.2       ]), array([10.05523402, 17.41783044, 24.24634827,  0.36078673]), array([10.47304957, 17.29833695, 24.35447128,  0.33249957]), array([10.18138237, 17.24775367, 23.9890769 ,  0.37569614])]",14.046255350112915
"[12.0, 10.0, 20.0, 0.3]",[12.         16.0459357  21.13401167  0.2       ],291.89,289.7394,"[array([12.        , 16.0459357 , 21.13401167,  0.2       ]), array([12.        , 16.96142161, 21.32103545,  0.2       ]), array([11.50923371, 18.83495907, 21.20352945,  0.31115859]), array([11.79049214, 16.91633878, 20.31375686,  0.22783029]), array([11.66102009, 17.35206492, 21.98618406,  0.23398373])]",10.282301664352417
"[12.0, 10.0, 20.0, 0.4]",[12.         17.51712638 24.77410567  0.4       ],295.93,293.86383,"[array([12.        , 17.51712638, 24.77410567,  0.4       ]), array([12.        , 18.26209568, 24.56720783,  0.39856617]), array([12.        , 14.48120726, 20.85352245,  0.4       ]), array([12. , 10. , 15. ,  0.4]), array([12.       , 20.       , 21.5489534,  0.2      ])]",10.414570569992065
"[12.0, 10.0, 25.0, 0.3]",[ 9.36303449 13.83799238 22.08621032  0.27871341],247.65,244.66176,"[array([ 9.36303449, 13.83799238, 22.08621032,  0.27871341]), array([12. , 10. , 25. ,  0.4]), array([ 8.        , 10.        , 17.33250389,  0.4       ]), array([ 8. , 10. , 15. ,  0.4]), array([ 8.        , 10.        , 16.36572546,  0.4       ])]",19.12715172767639
"[12.0, 15.0, 15.0, 0.4]",[10.57561643 17.78688983 21.1776492   0.4       ],296.79,292.313,"[array([10.57561643, 17.78688983, 21.1776492 ,  0.4       ]), array([12.        , 19.83611303, 21.28688697,  0.4       ]), array([11.89339328, 17.90342525, 21.88102481,  0.37783907]), array([11.17018045, 17.37915473, 20.67010068,  0.33303989]), array([10.65715585, 18.51905187, 20.30033354,  0.30888066])]",9.57305645942688
"[12.0, 15.0, 20.0, 0.2]",[12.         11.45866438 15.          0.4       ],297.94,285.66925,"[array([12.        , 11.45866438, 15.        ,  0.4       ]), array([11.45416852, 16.94150205, 21.33752327,  0.28303919]), array([10.65162293, 17.89183604, 22.40708373,  0.26533889]), array([11.9687639 , 12.18331273, 17.22196313,  0.32430369]), array([11.11629552, 11.17302165, 15.99127904,  0.37018198])]",5.762626647949219
