test_index,target,prediction_mean,prediction_std,prediction_ci_low,prediction_ci_high,replica_predictions,best_candidate,top_candidates,replica_times,final_costs_replicas,avg_cost_history,input_0,input_1,input_2,input_3
10,297.65,296.79059448242185,4.42803966816302,291.2924570438457,302.28873192099803,"[298.7708740234375, 298.7708740234375, 298.7708740234375, 288.8694763183594, 298.7708740234375]",[12.         19.33988646 24.3508069   0.35088748],"[array([12.        , 17.19024908, 23.11785282,  0.35084452]), array([12.        , 17.19024908, 23.11785282,  0.35084452]), array([12.        , 17.19024908, 23.11785282,  0.35084452]), array([12.        , 17.19024908, 23.11785282,  0.35084452]), array([12.        , 17.19024908, 23.11785282,  0.35084452])]","[1.328946590423584, 1.9093294143676758, 2.3152425289154053, 1.3729825019836426, 2.0385360717773438]","[1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 77.09748840332031, 1.2563722133636475]","[145.36525268554686, 112.04164428710938, 67.69195380210877, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 61.92926516532898, 59.256600522994994, 47.30020151138306, 47.30020151138306, 47.30020151138306, 47.30020151138306, 47.30020151138306, 47.30020151138306, 46.761041927337644, 46.761041927337644, 46.761041927337644, 32.131978273391724, 32.131978273391724, 32.131978273391724, 32.131978273391724, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 31.592818689346313, 16.96375503540039, 16.96375503540039, 16.96375503540039, 16.96375503540039, 16.96375503540039, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475]",12.0,15.0,15.0,0.3
11,256.11,255.81674194335938,0.10891004919707227,255.68151225622876,255.95197163049,"[255.86544799804688, 255.62191772460938, 255.86544799804688, 255.86544799804688, 255.86544799804688]",[11.59214589 10.3535019  23.35152487  0.20027758],"[array([11.59716833, 10.26248933, 23.70479121,  0.21897149]), array([11.59716833, 10.26248933, 23.70479121,  0.21897149]), array([11.59716833, 10.26248933, 23.70479121,  0.21897149]), array([11.59716833, 10.26248933, 23.70479121,  0.21897149]), array([11.59716833, 10.26248933, 23.70479121,  0.21897149])]","[1.2610278129577637, 2.0188381671905518, 1.4763834476470947, 1.2497127056121826, 1.3801372051239014]","[0.05979851633310318, 0.23821000754833221, 0.05979851633310318, 0.05979851633310318, 0.05979851633310318]","[1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 1.5708642303943634, 0.09548081457614899, 0.09548081457614899, 0.10440138913691044, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221, 0.23821000754833221]",10.0,10.0,20.0,0.2
12,196.63,210.68029174804687,8.097138684026062,200.6263661556287,220.73421734046505,"[213.5819854736328, 216.3053741455078, 213.5819854736328, 196.35012817382812, 213.5819854736328]",[ 8.21076304 20.         17.81983029  0.39866938],"[array([ 8.5409741 , 13.59183388, 23.28875852,  0.22134672]), array([ 8.53180865, 12.78512514, 24.00933761,  0.22833421]), array([ 8.5409741 , 13.59183388, 23.28875852,  0.22134672]), array([ 8.53180865, 12.78512514, 24.00933761,  0.22833421]), array([ 8.5409741 , 13.59183388, 23.28875852,  0.22134672])]","[1.302844762802124, 1.2819199562072754, 1.3135082721710205, 1.7497563362121582, 1.6349682807922363]","[287.3696594238281, 387.1201477050781, 287.3696594238281, 0.07833097130060196, 287.3696594238281]","[305.4720909118652, 258.03042831420896, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 250.12679924964905, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 249.86149138957262, 215.54682731069624, 191.6058832729856, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196, 0.07833097130060196]",8.0,20.0,15.0,0.2
13,232.08,232.9310302734375,0.13992484704172725,232.75729062841162,233.10476991846338,"[232.9936065673828, 232.9936065673828, 232.68072509765625, 232.9936065673828, 232.9936065673828]",[ 8.88663895 10.36226576 20.73732327  0.228294  ],"[array([ 9.70347066, 14.66463195, 23.09924735,  0.29395341]), array([ 9.70347066, 14.66463195, 23.09924735,  0.29395341]), array([ 9.70347066, 14.66463195, 23.09924735,  0.29395341]), array([ 9.70347066, 14.66463195, 23.09924735,  0.29395341]), array([ 9.70347066, 14.66463195, 23.09924735,  0.29395341])]","[1.71244478225708, 3.6650097370147705, 1.907578468322754, 1.7711646556854248, 1.3431291580200195]","[0.8346736431121826, 0.8346736431121826, 0.3608684539794922, 0.8346736431121826, 0.8346736431121826]","[0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.7399126052856445, 0.5977710485458374]",8.0,10.0,20.0,0.3
14,264.86,264.8450012207031,0.0,264.8450012207031,264.8450012207031,"[264.8450012207031, 264.8450012207031, 264.8450012207031, 264.8450012207031, 264.8450012207031]",[10.3356071  13.94129624 19.2995382   0.36872324],"[array([10.87447951, 14.33887485, 17.51296065,  0.36854992]), array([10.87447951, 14.33887485, 17.51296065,  0.36854992]), array([11.29909653, 12.5815128 , 18.78041327,  0.33925717]), array([10.9333146 , 14.90653758, 18.64593729,  0.30334368]), array([11.14710274, 14.77704203, 16.86540347,  0.30334368])]","[1.397704839706421, 1.4380850791931152, 1.3778915405273438, 1.3105523586273193, 1.653090476989746]","[0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418]","[0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418, 0.00022452417761087418]",10.0,10.0,20.0,0.3
15,231.34,231.1126495361328,1.4374298687113727,229.32784461821112,232.8974544540545,"[229.9603271484375, 232.68072509765625, 232.68072509765625, 230.28114318847656, 229.9603271484375]",[ 8.21121004 14.88612573 22.62077654  0.4       ],"[array([ 8.53690993, 18.59278008, 20.59867695,  0.26181146]), array([ 8.53690993, 18.59278008, 20.59867695,  0.26181146]), array([ 8.53690993, 18.59278008, 20.59867695,  0.27198389]), array([ 8.53690993, 18.59278008, 20.59867695,  0.26181146]), array([ 8.53690993, 18.59278008, 20.59867695,  0.26181146])]","[1.428527593612671, 1.5480446815490723, 1.3919565677642822, 1.4629855155944824, 1.3525974750518799]","[1.9034870862960815, 1.7975536584854126, 1.7975536584854126, 1.1211700439453125, 1.9034870862960815]","[3.756497883796692, 1.8399270296096801, 1.8399270296096801, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.70465030670166, 1.6074035962422688, 1.1211700439453125, 1.1211700439453125]",8.0,20.0,25.0,0.4
16,219.76,219.92431640625,0.1557905027048346,219.73087694777934,220.11775586472066,"[219.85464477539062, 219.85464477539062, 220.2030029296875, 219.85464477539062, 219.85464477539062]",[ 8.42655871 14.66623162 23.65043899  0.39246524],"[array([ 8.03424262, 14.95174968, 23.14548044,  0.33046776]), array([ 8.03424262, 14.95174968, 23.14548044,  0.33046776]), array([ 8.03424262, 14.95174968, 23.14548044,  0.33046776]), array([ 8.03424262, 14.95174968, 23.14548044,  0.33046776]), array([ 8.54907181, 14.95174968, 23.14548044,  0.33046776])]","[1.3961927890777588, 1.6604726314544678, 1.2967674732208252, 1.3023087978363037, 1.4025824069976807]","[0.008958673104643822, 0.008958673104643822, 0.19625645875930786, 0.008958673104643822, 0.008958673104643822]","[0.08387778736650944, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.04641823023557663, 0.008958673104643822, 0.008958673104643822]",8.0,15.0,20.0,0.2
17,224.38,224.13176574707032,0.6007764941971032,223.3858032032587,224.87772829088195,"[224.5705108642578, 223.47364807128906, 224.5705108642578, 223.47364807128906, 224.5705108642578]",[ 8.64355255 13.82514238 16.19158689  0.23974782],"[array([ 8.67479783, 14.1397057 , 18.74421036,  0.24769619]), array([ 8.67479783, 14.1397057 , 18.74421036,  0.24769619]), array([ 8.67479783, 14.1397057 , 18.74421036,  0.24769619]), array([ 8.67479783, 14.1397057 , 18.74421036,  0.24769619]), array([ 8.67479783, 14.1397057 , 18.74421036,  0.24769619])]","[1.357461929321289, 2.7416257858276367, 1.685807228088379, 1.435978651046753, 1.429107427597046]","[0.036292530596256256, 0.8214826583862305, 0.036292530596256256, 0.8214826583862305, 0.036292530596256256]","[0.3583291992545128, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.35036858171224594, 0.2980225731929143, 0.8214826583862305]",8.0,20.0,20.0,0.3
18,306.28,302.3002563476563,5.9002718404245975,294.97410122378557,309.626411471527,"[299.63800048828125, 299.63800048828125, 295.2952880859375, 308.4649963378906, 308.4649963378906]",[12.         15.83322249 22.30994889  0.34360438],"[array([12.        , 18.71441836, 21.15673597,  0.32938546]), array([12.        , 18.71441836, 21.15673597,  0.32938546]), array([12.        , 18.71441836, 21.15673597,  0.32938546]), array([12.        , 16.70453835, 21.15673597,  0.32938546]), array([12.        , 18.71441836, 21.15673597,  0.32938546])]","[1.4495670795440674, 1.359283685684204, 1.4791839122772217, 2.1189382076263428, 2.167583465576172]","[44.11614227294922, 44.11614227294922, 120.66387176513672, 4.774214267730713, 4.774214267730713]","[426.37840576171874, 352.0975341796875, 209.50595397949218, 209.50595397949218, 157.70392608642578, 121.21144409179688, 121.21144409179688, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 115.06667079925538, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 113.34305849075318, 65.9118390083313, 45.41252927780151, 45.41252927780151, 45.41252927780151, 43.688916969299314, 43.58211064338684, 43.58211064338684, 43.40410010019938, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713, 4.774214267730713]",10.0,20.0,25.0,0.4
19,247.57,248.0209533691406,0.7331039087470254,247.11068463870697,248.93122209957426,"[248.2073516845703, 246.7694549560547, 248.7132568359375, 248.2073516845703, 248.2073516845703]",[ 9.42256906 17.50475986 21.89349761  0.24564498],"[array([ 9.3750026 , 19.42058504, 21.81679548,  0.20932941]), array([ 9.3750026 , 19.42058504, 21.81679548,  0.20932941]), array([ 9.35671993, 19.45290121, 22.07933247,  0.2       ]), array([ 9.3750026 , 19.42058504, 21.81679548,  0.2       ]), array([ 9.90897124, 19.42058504, 21.81679548,  0.20932941])]","[1.4753825664520264, 1.3271145820617676, 1.4223277568817139, 1.340696096420288, 2.731412172317505]","[0.4062078297138214, 0.6408841013908386, 1.3070194721221924, 0.4062078297138214, 0.4062078297138214]","[0.9029878497123718, 0.9029878497123718, 0.9029878497123718, 0.8560525953769684, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.633305412530899, 0.7064783771832784, 0.8566136509180069, 0.8566136509180069, 0.8566136509180069, 1.3070194721221924]",9.0,12.5,15.0,0.3
